21/05 19:42:00 FINE sim.Admin|Log for simulation 4 started
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 3.2621430137144576E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 7.000403243186466E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 4.4311033716026664E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=video] to 3.270215515851933E-8
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 3.018358425915792E-8
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 1.7695616173596868E-10
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 4.41878562027397E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=text] to 2.1403721158682487E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=video] to 4.072465156391687E-8
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=text] to 7.638478153440689E-10
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=text] to 9.515001341151655E-8
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=text] to 1.4160978868441126E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=video] to 2.9740550495556096E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 4.6639175036260747E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 6.556453217743826E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.003496495719309528
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 8.14907739333203E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=video] to 3.817463334630156E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 4.5451717991572085E-9
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 6.892526389063926E-12
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 6.077735085501154E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=video] to 3.0695864431052065E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 1.0915374380996137E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=text] to 7.697511871158406E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=video] to 1.2218497958821929E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=text] to 7.581957302037269E-14
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=text] to 5.555546330079288E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=text] to 2.4458248413039193E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=video] to 1.4931052539293894E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 8.090304621898857E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 1.971387504715981E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.0012488455200355699
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 0.0010960824384462706
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=video] to 1.6481915562222062E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 0.0016540102633911717
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 2.0830149180549003E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.0011403048553327703
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=video] to 0.012959999999999998
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 0.0030238856224362905
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=text] to 1.3656936739406933E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=video] to 4.7945960545575026E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=text] to 0.0017057878279596028
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=text] to 5.651363639723359E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=text] to 5.001038801857132E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=video] to 1.2599395288600954E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 2.307918772115225E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.0011983627219660118
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.0053169170264810986
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 0.0013950014131249482
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=video] to 0.0023329933345451834
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 2.2316305714672288E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 0.0012528308588720546
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 7.503935519097374E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=video] to 1.51147782936917E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 0.0046275402309737465
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=text] to 7.28492700172134E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=video] to 0.0035833778113087394
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=text] to 0.002181338809573215
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=text] to 1.2325707346300422E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=text] to 6.629039371085047E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 0.0014539963434178746
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=video] to 4.3949967816286614E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 3.128001616061087E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 2.348616328044865E-13
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 8.233845165337337E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 1.0026537249981515E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 1.3597200018808767E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 2.162188856655373E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=video] to 1.3576021661302546E-14
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 1.7891085620583337E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=text] to 3.8713596303336434E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=video] to 2.2279157564739523E-10
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=text] to 3.802120980925667E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=text] to 1.085920658868847E-14
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=text] to 3.2148923941570984E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 1.1759652338500317E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=video] to 6.301301642774136E-7
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ask
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.0013270551230790708
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.0034578364309459557
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 9.444122917829751E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=video] to 0.002379646794815749
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 0.0024009104354486555
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 2.5405053831673803E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 1.6213010561274508E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=video] to 8.11791315385041E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 1.720768089023369E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=text] to 1.1275739703356545E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=video] to 5.807891336587338E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=text] to 6.334131839610644E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=text] to 0.002389450804213862
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=text] to 7.515981407870036E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=video] to 6.443864454001516E-5
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 5.828586450026723E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.002933445587331291
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.003861512962056163
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 0.001069474436387676
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=video] to 0.002145059201581119
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 0.0012706690012840168
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 1.3364527200009587E-6
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.00345952469437633
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=video] to 0.0011499613379278573
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 5.80205802287774E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=text] to 1.0170950728957723E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=video] to 0.0013296180075098479
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[YOUNG, HIGH_INCOME, MALE], adType=text] to 2.965510599029507E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=text] to 0.0022342989579172906
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=text] to 0.0025664549069235134
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 9.498736978453914E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, YOUNG, MALE], adType=video] to 1.0878575225423347E-4
21/05 19:45:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
21/05 19:45:50 SEVERE demand.CampaignImpl|Campaign #1930398959 impressed while over limit. Current cost: 1.0189812913231884E-4 Budget limit: 3.648
21/05 19:45:50 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #1930398959 advertiser name: DummyAdnetwork-2
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is DummyAdnetwork-3
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is adv1
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is DummyAdnetwork-7
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is DummyAdnetwork-5
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is DummyAdnetwork-2
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is DummyAdnetwork-6
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is DummyAdnetwork-4
21/05 19:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1930398959 due to limit. My name is DummyAdnetwork
21/05 19:45:50 INFO agents.DemandAgent|Posting CampaignLimitReached to the event bus for campaign #1930398959 advertiser name: DummyAdnetwork-2
21/05 19:45:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 54
21/05 19:45:50 INFO sim.Simulation|***** START OF TIME 23 COMPLETE *****
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18609955827944108 Cmp ID: 625174472 Cmp Bid: 1086
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10406329851901826 Cmp ID: 625174472 Cmp Bid: 206
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.140605762824204 Cmp ID: 625174472 Cmp Bid: 561
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17966477918516346 Cmp ID: 625174472 Cmp Bid: 1391
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1526443011541934 Cmp ID: 625174472 Cmp Bid: 708
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.17017242050012127 Cmp ID: 625174472 Cmp Bid: 1099
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1355722332444098 Cmp ID: 625174472 Cmp Bid: 2172
21/05 19:45:50 FINE agents.DemandAgent|Day 23 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17963368054045042 Cmp ID: 625174472 Cmp Bid: 1213
21/05 19:46:00 INFO sim.Simulation|***** START OF TIME 24 *****
21/05 19:46:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1930398959 at price 3.648
21/05 19:46:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1930398959 at price 3.648
21/05 19:46:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #430392299 at price 4.912
21/05 19:46:00 INFO demand.CampaignImpl|Applied daily limit for campaign #430392299 at price 4.912
21/05 19:46:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1180774189 at price 2.263
21/05 19:46:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1180774189 at price 2.263
21/05 19:46:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1800014483 at price 0.223
21/05 19:46:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1800014483 at price 0.223
21/05 19:46:00 INFO agents.DemandAgent|Day 24 : Auction pending campaign: CampaignImpl [id=625174472, reachImps=2982, dayStart=25, dayEnd=27, targetSegment=[HIGH_INCOME], videoCoef=2.15419728361806, mobileCoef=1.7481876728684584, budgetMillis=0, advertiser=null]
21/05 19:46:00 INFO demand.CampaignImpl|Campaign 1882414728 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=796.5214372146631, otherImps=0.0, cost=1.3219608687798094E-4] Reach 795 ERR 1.0018674197718322 Budget 0.372 Revenue 0.3726946801551216
21/05 19:46:00 FINE agents.DemandAgent|Day 24 :Quality Ratings... Quality Retings DummyAdnetwork: 0.906399224859314DummyAdnetwork-7: 1.1727499204265497DummyAdnetwork-6: 0.4276933384317606adv1: 0.9293557600815185DummyAdnetwork-5: 0.8473927216021649DummyAdnetwork-4: 0.41628513539880785DummyAdnetwork-3: 0.2865680932824435DummyAdnetwork-2: 1.076189432719693
21/05 19:46:00 FINE agents.DemandAgent|Day 24 :Reporting campaign auction results... CampaignImpl [id=625174472, reachImps=2982, dayStart=25, dayEnd=27, targetSegment=[HIGH_INCOME], videoCoef=2.15419728361806, mobileCoef=1.7481876728684584, budgetMillis=737, advertiser=DummyAdnetwork-5]
21/05 19:46:00 FINE agents.DemandAgent|Day 24 :Reporting UCS auction results... DummyAdnetwork[efday=24, level=0.81, price=0.11633634152222147] DummyAdnetwork-7[efday=24, level=0.6561000000000001, price=0.08361463643258266] adv1[efday=24, level=1.0, price=0.17412111760536134] DummyAdnetwork-6[efday=24, level=0.5904900000000002, price=0.06924343807099737] DummyAdnetwork-5[efday=24, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=24, level=0.9, price=0.14483213893647257] DummyAdnetwork-3[efday=24, level=0.5314410000000002, price=0.06086558199717726] DummyAdnetwork-2[efday=24, level=0.7290000000000001, price=0.09632126414911488] 
21/05 19:46:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@3f7e6be2 event: tau.tac.adx.messages.UserClassificationServiceNotification@29166e80
21/05 19:46:00 INFO agents.DemandAgent|Day 24 :Notifying new campaign opportunity: CampaignImpl [id=2142284434, reachImps=2517, dayStart=26, dayEnd=28, targetSegment=[LOW_INCOME, OLD], videoCoef=2.1257648330688257, mobileCoef=2.335170750920027, budgetMillis=0, advertiser=null]
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=video] to 0.002020620978468998
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.00569667724428361
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 6.733968415214076E-4
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, OLD, MALE], adType=video] to 0.0025944541950712104
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, YOUNG, HIGH_INCOME], adType=text] to 0.0034749267792242777
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[FEMALE, OLD, HIGH_INCOME], adType=video] to 0.0030686394187179936
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[OLD, HIGH_INCOME, MALE], adType=text] to 0.003915425202827722
21/05 19:46:00 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 0.005525106460973709
